image_name,vulnerability_id,package_name,installed_version,fixed_version,severity,cvss_v3
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-42898,libgssapi3-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,8.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-44640,libgssapi3-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,9.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-45142,libgssapi3-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.4,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2019-12098,libgssapi3-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,7.4
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-3671,libgssapi3-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,6.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2018-16860,libhcrypto4-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-44758,libhcrypto4-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-3116,libhcrypto4-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-3437,libhcrypto4-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,6.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-41916,libhcrypto4-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.2,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-42898,libhcrypto4-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,8.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-44640,libhcrypto4-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,9.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-45142,libhcrypto4-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.4,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2019-12098,libhcrypto4-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,7.4
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-3671,libhcrypto4-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,6.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2018-16860,libheimbase1-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-44758,libheimbase1-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-3116,libheimbase1-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-3437,libheimbase1-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,6.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-41916,libheimbase1-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.2,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-42898,libheimbase1-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,8.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-44640,libheimbase1-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,9.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-45142,libheimbase1-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.4,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2019-12098,libheimbase1-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,7.4
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-3671,libheimbase1-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,6.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2018-16860,libheimntlm0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-44758,libheimntlm0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-3116,libheimntlm0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-3437,libheimntlm0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,6.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-41916,libheimntlm0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.2,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-42898,libheimntlm0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,8.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-44640,libheimntlm0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,9.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-45142,libheimntlm0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.4,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2019-12098,libheimntlm0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,7.4
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-3671,libheimntlm0-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,6.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-3580,libhogweed4,3.4-1ubuntu0.1,3.4.1-0ubuntu0.18.04.1,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2018-16869,libhogweed4,3.4-1ubuntu0.1,3.4.1-0ubuntu0.18.04.1,LOW,5.7
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2018-16860,libhx509-5-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-44758,libhx509-5-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-3116,libhx509-5-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-3437,libhx509-5-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,6.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-41916,libhx509-5-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.2,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-42898,libhx509-5-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,8.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-44640,libhx509-5-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,9.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-45142,libhx509-5-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.4,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2019-12098,libhx509-5-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,7.4
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-3671,libhx509-5-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,6.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2020-21913,libicu60,60.2-3ubuntu3.1,60.2-3ubuntu3.2,LOW,5.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2018-20217,libk5crypto3,1.16-2ubuntu0.2,1.16-2ubuntu0.3,MEDIUM,5.3
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-36222,libk5crypto3,1.16-2ubuntu0.2,1.16-2ubuntu0.4,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-37750,libk5crypto3,1.16-2ubuntu0.2,1.16-2ubuntu0.4,MEDIUM,6.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-42898,libk5crypto3,1.16-2ubuntu0.2,1.16-2ubuntu0.3,MEDIUM,8.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2018-16860,libkrb5-26-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-44758,libkrb5-26-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-3116,libkrb5-26-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-3437,libkrb5-26-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,6.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-41916,libkrb5-26-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.2,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-42898,libkrb5-26-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,8.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-44640,libkrb5-26-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,9.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-45142,libkrb5-26-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.4,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2019-12098,libkrb5-26-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,7.4
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-3671,libkrb5-26-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,6.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2018-20217,libkrb5-3,1.16-2ubuntu0.2,1.16-2ubuntu0.3,MEDIUM,5.3
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-36222,libkrb5-3,1.16-2ubuntu0.2,1.16-2ubuntu0.4,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-37750,libkrb5-3,1.16-2ubuntu0.2,1.16-2ubuntu0.4,MEDIUM,6.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-42898,libkrb5-3,1.16-2ubuntu0.2,1.16-2ubuntu0.3,MEDIUM,8.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2018-20217,libkrb5support0,1.16-2ubuntu0.2,1.16-2ubuntu0.3,MEDIUM,5.3
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-36222,libkrb5support0,1.16-2ubuntu0.2,1.16-2ubuntu0.4,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-37750,libkrb5support0,1.16-2ubuntu0.2,1.16-2ubuntu0.4,MEDIUM,6.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-42898,libkrb5support0,1.16-2ubuntu0.2,1.16-2ubuntu0.3,MEDIUM,8.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-29155,libldap-2.4-2,2.4.45+dfsg-1ubuntu1.10,2.4.45+dfsg-1ubuntu1.11,MEDIUM,9.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-29155,libldap-common,2.4.45+dfsg-1ubuntu1.10,2.4.45+dfsg-1ubuntu1.11,MEDIUM,9.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-3520,liblz4-1,0.0~r131-2ubuntu3,0.0~r131-2ubuntu3.1,MEDIUM,9.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-1271,liblzma5,5.2.2-1.3,5.2.2-1.3ubuntu0.1,MEDIUM,8.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2023-29491,libncurses5,6.1-1ubuntu1.18.04,6.1-1ubuntu1.18.04.1,MEDIUM,7.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2019-17594,libncurses5,6.1-1ubuntu1.18.04,6.1-1ubuntu1.18.04.1,LOW,5.3
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2019-17595,libncurses5,6.1-1ubuntu1.18.04,6.1-1ubuntu1.18.04.1,LOW,5.4
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-39537,libncurses5,6.1-1ubuntu1.18.04,6.1-1ubuntu1.18.04.1,LOW,8.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-29458,libncurses5,6.1-1ubuntu1.18.04,6.1-1ubuntu1.18.04.1,LOW,7.1
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2023-29491,libncursesw5,6.1-1ubuntu1.18.04,6.1-1ubuntu1.18.04.1,MEDIUM,7.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2019-17594,libncursesw5,6.1-1ubuntu1.18.04,6.1-1ubuntu1.18.04.1,LOW,5.3
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2019-17595,libncursesw5,6.1-1ubuntu1.18.04,6.1-1ubuntu1.18.04.1,LOW,5.4
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-39537,libncursesw5,6.1-1ubuntu1.18.04,6.1-1ubuntu1.18.04.1,LOW,8.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-29458,libncursesw5,6.1-1ubuntu1.18.04,6.1-1ubuntu1.18.04.1,LOW,7.1
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-3580,libnettle6,3.4-1ubuntu0.1,3.4.1-0ubuntu0.18.04.1,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2018-16869,libnettle6,3.4-1ubuntu0.1,3.4.1-0ubuntu0.18.04.1,LOW,5.7
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-28321,libpam-modules,1.1.8-3.6ubuntu2.18.04.2,1.1.8-3.6ubuntu2.18.04.4,LOW,9.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-28321,libpam-modules-bin,1.1.8-3.6ubuntu2.18.04.2,1.1.8-3.6ubuntu2.18.04.4,LOW,9.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-28321,libpam-runtime,1.1.8-3.6ubuntu2.18.04.2,1.1.8-3.6ubuntu2.18.04.4,LOW,9.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-28321,libpam0g,1.1.8-3.6ubuntu2.18.04.2,1.1.8-3.6ubuntu2.18.04.4,LOW,9.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2019-20838,libpcre3,2:8.39-9,2:8.39-9ubuntu0.1,LOW,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2020-14155,libpcre3,2:8.39-9,2:8.39-9ubuntu0.1,LOW,5.3
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-3733,libpython3.6,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.6,MEDIUM,6.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-3737,libpython3.6,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.6,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-4189,libpython3.6,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.7,MEDIUM,5.3
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-0391,libpython3.6,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.7,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-37454,libpython3.6,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.10,MEDIUM,9.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-45061,libpython3.6,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.9,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2015-20107,libpython3.6,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.8,LOW,7.6
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-3426,libpython3.6,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.7,LOW,5.7
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-3733,libpython3.6-minimal,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.6,MEDIUM,6.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-3737,libpython3.6-minimal,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.6,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-4189,libpython3.6-minimal,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.7,MEDIUM,5.3
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-0391,libpython3.6-minimal,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.7,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-37454,libpython3.6-minimal,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.10,MEDIUM,9.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-45061,libpython3.6-minimal,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.9,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2015-20107,libpython3.6-minimal,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.8,LOW,7.6
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-3426,libpython3.6-minimal,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.7,LOW,5.7
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-3733,libpython3.6-stdlib,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.6,MEDIUM,6.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-3737,libpython3.6-stdlib,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.6,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-4189,libpython3.6-stdlib,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.7,MEDIUM,5.3
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-0391,libpython3.6-stdlib,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.7,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-37454,libpython3.6-stdlib,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.10,MEDIUM,9.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-45061,libpython3.6-stdlib,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.9,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2015-20107,libpython3.6-stdlib,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.8,LOW,7.6
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-3426,libpython3.6-stdlib,3.6.9-1~18.04ubuntu1.4,3.6.9-1~18.04ubuntu1.7,LOW,5.7
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2018-16860,libroken18-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-44758,libroken18-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-3116,libroken18-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-3437,libroken18-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,6.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-41916,libroken18-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.2,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-42898,libroken18-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,8.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-44640,libroken18-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.3,MEDIUM,9.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-45142,libroken18-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.4,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2019-12098,libroken18-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,7.4
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-3671,libroken18-heimdal,7.5.0+dfsg-1,7.5.0+dfsg-1ubuntu0.1,LOW,6.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-24407,libsasl2-2,2.1.27~101-g0780600+dfsg-3ubuntu2.3,2.1.27~101-g0780600+dfsg-3ubuntu2.4,HIGH,8.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-24407,libsasl2-modules-db,2.1.27~101-g0780600+dfsg-3ubuntu2.3,2.1.27~101-g0780600+dfsg-3ubuntu2.4,HIGH,8.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-36084,libsepol1,2.7-1,2.7-1ubuntu0.1,LOW,3.3
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-36085,libsepol1,2.7-1,2.7-1ubuntu0.1,LOW,3.3
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-36086,libsepol1,2.7-1,2.7-1ubuntu0.1,LOW,3.3
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-36087,libsepol1,2.7-1,2.7-1ubuntu0.1,LOW,3.3
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2020-35525,libsqlite3-0,3.22.0-1ubuntu0.4,3.22.0-1ubuntu0.6,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-35737,libsqlite3-0,3.22.0-1ubuntu0.4,3.22.0-1ubuntu0.7,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-36690,libsqlite3-0,3.22.0-1ubuntu0.4,3.22.0-1ubuntu0.5,LOW,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-1304,libss2,1.44.1-1ubuntu1.3,1.44.1-1ubuntu1.4,MEDIUM,7.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-3711,libssl1.1,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.13,HIGH,9.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-0778,libssl1.1,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.15,HIGH,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2023-0286,libssl1.1,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.21,HIGH,7.4
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2021-3712,libssl1.1,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.13,MEDIUM,7.4
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-1292,libssl1.1,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.17,MEDIUM,9.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-2068,libssl1.1,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.19,MEDIUM,9.8
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-2097,libssl1.1,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.20,MEDIUM,5.3
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-4304,libssl1.1,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.21,MEDIUM,5.9
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2022-4450,libssl1.1,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.21,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2023-0215,libssl1.1,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.21,MEDIUM,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2023-2650,libssl1.1,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.23,MEDIUM,6.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2023-0464,libssl1.1,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.22,LOW,7.5
registry.sighup.io/fury/acid/spilo-13:2.0-p7,CVE-2023-0465,libssl1.1,1.1.1-1ubuntu2.1~18.04.9,1.1.1-1ubuntu2.1~18.04.22,LOW,5.3
